Gene	S1	S2	S2/S1_log2FC
NM_146128	4.099756	5.583289	0.368380309683
NM_146121	24.823705	25.832355	0.0552776783903
NM_146120	3.4065005	2.946623	-0.159014656021
NM_146123	0.0	0.01363937	0.0195444653063
NM_146122	17.005625	17.317305	0.0247595789767
NM_146125	6.954874	6.0334655	-0.177603376188
NM_146124	0.02127661	0.11705386	0.129325079471
NM_146127	0.54793775	0.595733	0.043871823289
NM_146126	6.7704475	3.57786	-0.763324342715
NM_001270503	0.0	0.0	0.0
NM_001134829	0.0514257	0.01363937	-0.0528024389442
NM_001270506	0.0	0.0	0.0
NR_040379	0.0	0.0	0.0
NM_145741	15.34605	4.7740895	-1.50127667757
NR_040371	0.08157481	0.23410765	0.190334788257
NM_001081662	0.0	0.0	0.0
NR_045427	0.0	0.0	0.0
NR_045426	0.0	0.0	0.0
NR_045425	0.0	0.0	0.0
NR_045424	0.0	0.0	0.0
NR_045423	0.0	0.0	0.0
NR_045422	0.0	0.2934285	0.371200304856
NR_045421	0.8228112	1.2469605	0.301809623035
NR_045420	2.3300925	3.1216965	0.307676024729
NR_045429	0.0	0.0	0.0
NR_045428	0.2447244	0.2718502	0.0311024142375
NM_001039160_1	0.0	0.0	0.0
NM_134471	12.95376	24.027175	0.842841527596
NM_001190414	1.27677	0.8628199	-0.289500358069
NM_019996	1.1082795	1.2717145	0.107715392666
NM_019995	16.702415	22.38035	0.401350337769
NM_019994	0.0	0.0	0.0
NM_019993	25.57028	36.601365	0.500971604228
NM_019992	0.02127661	0.028866515	0.0106821501358
NM_019991	0.02127661	0.0	-0.0303736691811
NM_019990	5.211654	4.0010445	-0.312748028918
NM_019999	1.399089	2.096792	0.368287806926
NM_019998	35.349865	31.857075	-0.145745951603
NM_001013616	7.3945325	15.39999	0.966173047784
NM_001123386	0.8724276	1.092164	0.16008600965
NM_025512	2.3442185	2.658895	0.129738903635
NM_025513	6.8288495	8.150457	0.225043487775
NM_153523	0.0	0.0	0.0
